datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
4/20/2013,37.7,22.1,30.6,36,22.1,29.4,8.5,27.8,0,0,0,,,,,16,95.2,1002.9,26.1,2.2,303,26.3,10,,2013-04-20T05:50:37,2013-04-20T18:49:53,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
4/21/2013,37.2,23.6,28.4,35.1,23.6,28.1,13,39.4,0.1,100,4.17,rain,,,37.1,27.7,115.9,1006.8,56.6,3.1,286.5,24.8,9,,2013-04-21T05:49:37,2013-04-21T18:50:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
4/22/2013,31.7,21.1,26.9,31.3,21.1,26.7,14.9,49.5,0,0,0,,,,33.5,22.3,97.5,1010,47.2,3.5,248.7,21.4,8,,2013-04-22T05:48:38,2013-04-22T18:51:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
4/23/2013,34,23.3,29,33.2,23.3,28.5,14.3,43,0,0,0,,,,,14,151.7,1009.9,23.7,3.1,282.1,24.7,9,,2013-04-23T05:47:40,2013-04-23T18:51:38,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
4/24/2013,36,23.8,30.8,35.8,23.8,30.3,14.1,38.9,0,0,0,,,,,11.2,183.9,1009.2,11.6,2.8,287.2,24.9,9,,2013-04-24T05:46:43,2013-04-24T18:52:14,0.49,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
4/25/2013,37.8,24.7,31.5,37.1,24.7,31.2,14.9,39.2,0,0,0,,,,38.9,20.5,169.7,1007.8,57.4,2.6,212.2,18.5,8,,2013-04-25T05:45:47,2013-04-25T18:52:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
4/26/2013,34.3,25.4,30.9,36,25.4,30.9,15.8,41.6,0,0,0,,,,,27.5,198.3,1008.1,43.4,2.8,267,22.9,9,,2013-04-26T05:44:51,2013-04-26T18:53:25,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
4/27/2013,37.7,24.2,31.8,37.4,24.2,30.9,12.3,32.8,0,0,0,,,,38.9,24.1,257.6,1007.3,38.6,3.1,184.5,16,6,,2013-04-27T05:43:57,2013-04-27T18:54:00,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
4/28/2013,37,23.4,31.1,34.6,23.4,29.8,9.8,29.8,0,0,0,,,,,23.4,297.2,1005.5,56,3.2,248.7,21.6,9,,2013-04-28T05:43:03,2013-04-28T18:54:36,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
4/29/2013,39.1,26.5,32.8,36.8,26.5,31.3,8.8,24.4,0,0,0,,,,,17.4,239.9,1005,28.4,2.8,296.9,25.7,10,,2013-04-29T05:42:10,2013-04-29T18:55:12,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
4/30/2013,40.1,24.9,32.9,38.9,24.9,32.1,12.6,31.4,0,0,0,,,,,18.4,276,1005,41.5,2.7,293.2,25.3,10,,2013-04-30T05:41:18,2013-04-30T18:55:48,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
5/1/2013,38.1,24.1,31.4,36,24.1,29.7,2.7,18.3,0,0,0,,,,,24.6,269,1003.4,20.3,2.8,302.5,26.2,10,,2013-05-01T05:40:27,2013-05-01T18:56:24,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
5/2/2013,36.1,22.1,30.2,33.8,22.1,28.8,3.4,20.1,0,0,0,,,,37.1,28.4,264.4,1001.1,12.7,2.9,330.8,28.5,10,,2013-05-02T05:39:37,2013-05-02T18:57:00,0.76,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/3/2013,38,21.7,31,35.6,21.7,29.4,4.2,20.9,0,0,0,,,,38.9,20.5,239.4,999.4,18.9,2.8,335.9,29.2,10,,2013-05-03T05:38:48,2013-05-03T18:57:36,0.81,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/4/2013,41.5,21.6,32.9,39.5,21.6,31.3,6.3,23.8,0,0,0,,,,,16.6,171.8,999,6.2,2.9,330.3,28.4,10,,2013-05-04T05:38:00,2013-05-04T18:58:13,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/5/2013,41.1,26.1,33.5,39.6,26.1,32.2,8.9,24.6,0,0,0,,,,,18.4,118.8,1000.3,54,2.8,310.7,26.9,10,,2013-05-05T05:37:13,2013-05-05T18:58:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
5/6/2013,43,27.4,33.7,41.5,27.9,33.3,13.5,33.1,0,0,0,,,,,16.6,170.1,1001.3,31.9,2.7,302.7,26.3,9,,2013-05-06T05:36:27,2013-05-06T18:59:25,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
5/7/2013,40.7,26.3,33.8,38.7,26.3,32.8,11.6,31,0,0,0,,,,,22.1,208.7,1002,11.4,2.3,306.7,26.5,10,,2013-05-07T05:35:42,2013-05-07T19:00:02,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/8/2013,43,24.4,34.4,39.4,24.4,32.8,8.3,23.1,0,0,0,,,,,24.1,291.9,1001.5,0.4,2.7,319.5,27.5,10,,2013-05-08T05:34:58,2013-05-08T19:00:38,0.99,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/9/2013,41.6,26,34.7,40,26,33.3,9.5,24,0,0,0,,,,,18.4,247.8,1000.8,1.1,2.6,303.2,26.2,9,,2013-05-09T05:34:16,2013-05-09T19:01:15,1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/10/2013,40,26.3,34.2,40.4,26.3,32.9,10.9,25.8,0,0,0,,,,,17.9,248.8,1000.4,31.4,2.7,304.6,26,10,,2013-05-10T05:33:34,2013-05-10T19:01:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
5/11/2013,36.5,27.1,31.1,35,26.9,30.3,12,32.2,0.1,100,4.17,rain,,,33.5,27.7,268.6,999.4,36.6,3,309.7,26.7,9,,2013-05-11T05:32:54,2013-05-11T19:02:27,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
5/12/2013,35.7,26,30.2,35.6,26,30.1,15.1,41.2,0.2,100,8.33,rain,,,,14.8,165.5,1003.1,63.8,3.8,294.2,25.4,10,,2013-05-12T05:32:15,2013-05-12T19:03:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
5/13/2013,37.1,24.1,30.8,36.5,24.1,30.4,15.8,45.3,0,0,0,,,,,14.5,206.6,1003.9,20.1,3.4,320,27.6,10,,2013-05-13T05:31:37,2013-05-13T19:03:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
5/14/2013,42.1,25.6,33.7,40.2,25.6,33.1,13.4,31.9,0,0,0,,,,33.5,46.4,228.7,1001.3,20.8,2.8,318.9,27.7,10,,2013-05-14T05:31:00,2013-05-14T19:04:16,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
5/15/2013,41.1,25.9,33.8,39.5,25.9,32.9,12,29.6,0,0,0,,,,,16.3,267.6,1001,24.6,2.5,314.7,27.2,10,,2013-05-15T05:30:24,2013-05-15T19:04:52,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
5/16/2013,40.6,27.2,34.4,39.6,27.5,33.3,11.2,27.1,0,0,0,,,,33.5,21.3,238.4,998.6,11.3,2.4,324.8,28.1,10,,2013-05-16T05:29:50,2013-05-16T19:05:28,0.17,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/17/2013,42.1,25.4,34.4,39.4,25.4,32.8,9.1,25.1,0,0,0,,,,,21,263.5,999.8,0,2.9,342.7,29.6,10,,2013-05-17T05:29:17,2013-05-17T19:06:04,0.22,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/18/2013,44.1,26.1,35.9,44.1,26.1,34.4,8.8,22.3,0,0,0,,,,33.5,38.9,185.3,998.6,0,2.3,338.4,29.4,10,,2013-05-18T05:28:45,2013-05-18T19:06:40,0.27,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/19/2013,45,27.2,36.7,45,26.6,35.5,7.6,19.3,0,0,0,,,,40.7,25.9,258,999.1,0,2.9,322.6,27.8,10,,2013-05-19T05:28:15,2013-05-19T19:07:15,0.32,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/20/2013,44,30.7,37.3,44,28.7,35.8,7.5,17.9,0,0,0,,,,,22.7,243.1,999.4,0,3.2,337.6,29.2,10,,2013-05-20T05:27:46,2013-05-20T19:07:51,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/21/2013,46,29.1,37.1,46,27.6,35.6,7.6,18.5,0,0,0,,,,33.5,24.4,271.2,999.1,0,3.7,330.8,28.5,10,,2013-05-21T05:27:18,2013-05-21T19:08:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/22/2013,45.9,30,37.2,45.9,28.2,36,7.6,18.3,0,0,0,,,,33.5,25.6,271.1,998.7,0,3.1,336,29.1,10,,2013-05-22T05:26:51,2013-05-22T19:09:00,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/23/2013,46.1,31,38.3,46.1,29.1,37.3,9.6,19.2,0,0,0,,,,37.1,24.9,274.9,997.1,0,3.7,339.3,29.4,10,,2013-05-23T05:26:26,2013-05-23T19:09:35,0.48,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/24/2013,47.2,31.2,38.4,47.2,29.6,38.1,11.8,22.4,0,0,0,,,,33.5,27.9,269.2,996.5,0,3,327.8,28.2,10,,2013-05-24T05:26:02,2013-05-24T19:10:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
5/25/2013,43.1,31.7,38.1,44.9,32.2,37.8,13.3,23.8,0,0,0,,,,,21.2,298.5,997.9,0,2.9,321,27.7,10,,2013-05-25T05:25:40,2013-05-25T19:10:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/26/2013,43.1,30.9,37.1,44.1,29.9,36.3,12.1,23.7,0,0,0,,,,,22.3,250.7,998.2,2.6,3.4,336.1,29.2,10,,2013-05-26T05:25:18,2013-05-26T19:11:16,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
5/27/2013,42.1,31.1,36.1,45,30,36.8,16.3,32.1,0,0,0,,,,,22.3,209.6,999.3,41.8,2.5,297.8,25.8,9,,2013-05-27T05:24:59,2013-05-27T19:11:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
5/28/2013,43.8,30.4,36.5,43.8,31.5,36.3,13.5,29.5,0,0,0,,,,33.5,21.8,255.8,999.7,27.7,3,337.9,29.2,10,,2013-05-28T05:24:40,2013-05-28T19:12:22,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
5/29/2013,42,29.3,36,40.9,28.6,34.5,9.8,22.4,0,0,0,,,,,19.8,245.7,999.4,30.1,2.8,331.5,28.8,10,,2013-05-29T05:24:23,2013-05-29T19:12:54,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
5/30/2013,40,29.1,34.6,37.5,27.8,32.9,8.6,22.5,0.3,100,4.17,rain,,,33.5,19.7,253.7,998.9,18.5,3,340.8,29.4,10,,2013-05-30T05:24:07,2013-05-30T19:13:26,0.68,Rain,Clear conditions throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999"
5/31/2013,43.2,26.3,34,42.7,26.3,34.2,14.8,34.9,0,0,0,,,,,24.3,123.4,998.5,0,2.9,336.2,29.1,10,,2013-05-31T05:23:53,2013-05-31T19:13:57,0.74,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
6/1/2013,37.2,27.1,31.8,42.3,28.6,34.3,20.4,52.8,0,0,0,,,,33.5,25.9,116.1,1001.9,4.2,3.5,332.7,28.8,10,,2013-06-01T05:23:40,2013-06-01T19:14:27,0.79,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
6/2/2013,37,27.1,32.4,42.6,29.3,35.7,21.3,53.8,0,0,0,,,,,21.8,107,1001.2,15.4,4,310,26.9,9,,2013-06-02T05:23:28,2013-06-02T19:14:57,0.84,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
6/3/2013,39.8,29.1,33.8,49.5,32.9,38.6,22.4,53.1,0,0,0,,,,,18.4,101,999.8,28.9,3,307.5,26.5,9,,2013-06-03T05:23:18,2013-06-03T19:15:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
6/4/2013,42.1,28.9,35.4,47,32.6,39.6,21.6,48.2,0.2,100,8.33,rain,,,,13,117.7,999.9,15.8,3.1,315.8,27.3,9,,2013-06-04T05:23:09,2013-06-04T19:15:55,0.93,Rain,Clear conditions throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999"
6/5/2013,45.1,31.8,38.2,46.3,30.8,40.7,18.3,34.1,0,0,0,,,,,21.5,186.6,998.1,20.2,2.5,319.8,27.6,10,,2013-06-05T05:23:01,2013-06-05T19:16:23,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
6/6/2013,42.4,28.4,34.1,52.2,30.8,39.5,22.8,53.9,15,100,8.33,rain,,,46.4,27.7,89.4,997.4,33.8,2.8,314.1,27.1,10,,2013-06-06T05:22:55,2013-06-06T19:16:51,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
6/7/2013,39.1,27.5,33.4,47.6,30.3,37.9,22.2,53.2,6.4,100,8.33,rain,,,,19.6,117.3,997.8,84.3,2.5,312.8,27.1,9,,2013-06-07T05:22:50,2013-06-07T19:17:17,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999"
6/8/2013,42.7,30,35.1,49.6,33.8,41.7,23.2,53.2,0.1,100,4.17,rain,,,,20.6,110.1,996.9,35.7,2.6,321.5,27.8,10,,2013-06-08T05:22:46,2013-06-08T19:17:43,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
6/9/2013,41.1,31.4,35.7,49.4,37.9,42.2,23.1,51,0.3,100,12.5,rain,,,,20.5,156.6,995.3,42.7,3,271.8,23.4,9,,2013-06-09T05:22:43,2013-06-09T19:18:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,VIDP,42181099999,remote"
6/10/2013,43.7,31.2,36.7,47.4,35.2,41.7,21.8,43.9,0.4,100,16.67,rain,,,33.5,20.5,207.3,995.2,20.2,2.8,260.7,22.6,9,,2013-06-10T05:22:42,2013-06-10T19:18:32,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,VIDP,42181099999,remote"
6/11/2013,42.5,29.1,31.7,46.4,31.4,35.9,22.6,59.6,1.7,100,41.67,rain,,,37.1,27.7,137.7,998.9,67.5,2.9,238.8,20.7,8,,2013-06-11T05:22:43,2013-06-11T19:18:56,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42182099999,VIDP,42181099999,remote"
6/12/2013,38,27.9,32.8,46.8,30.6,38.4,23.4,59.3,0,0,0,,,,,14.8,123.6,998.1,54.7,3.2,244.7,21.3,8,,2013-06-12T05:22:44,2013-06-12T19:19:18,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
